client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
36757,1,213,0,0,0,2022-11-11
36758,2,696,0,0,1,2022-11-05
36759,1,1449,0,0,0,2022-11-26
36760,1,188,0,0,0,2022-11-08
36761,1,391,0,0,0,2022-11-23
36762,1,56,0,0,0,2022-11-27
36763,2,77,0,0,0,2022-11-23
36764,1,160,0,0,0,2022-11-12
36765,1,407,0,0,0,2022-11-03
36766,1,406,0,0,0,2022-11-21
36767,1,104,1,0,0,2022-11-24
36768,2,560,0,0,0,2022-11-06
36769,1,168,0,0,0,2022-11-30
36770,2,167,0,0,0,2022-11-13
36771,1,623,1,0,0,2022-11-13
36772,1,102,0,0,0,2022-11-26
36773,1,71,1,0,0,2022-11-11
36774,2,264,0,0,0,2022-11-02
36775,1,199,0,0,0,2022-11-25
36776,1,96,0,0,0,2022-11-01
36777,2,529,0,0,0,2022-11-20
36778,1,64,0,0,0,2022-11-25
36779,1,165,0,0,0,2022-11-24
36780,1,141,0,0,0,2022-11-18
36781,1,94,0,0,0,2022-11-22
36782,3,499,0,0,0,2022-11-25
36783,3,64,0,0,0,2022-11-15
36784,2,107,0,0,0,2022-11-27
36785,2,76,0,0,0,2022-11-20
36786,1,1081,1,0,0,2022-11-15
36787,2,251,0,0,0,2022-11-10
36788,1,101,0,0,0,2022-11-28
36789,1,504,1,0,0,2022-11-10
36790,2,111,0,0,0,2022-11-21
36791,3,215,0,0,0,2022-11-01
36792,1,622,0,0,0,2022-11-10
36793,2,325,0,0,0,2022-11-19
36794,1,181,0,0,0,2022-11-24
36795,1,166,1,0,0,2022-11-21
36796,1,105,0,0,0,2022-11-07
36797,1,54,0,0,0,2022-11-25
36798,2,89,0,0,0,2022-11-14
36799,1,240,0,0,0,2022-11-04
36800,1,92,1,0,0,2022-11-25
36801,1,124,1,0,0,2022-11-14
36802,1,86,1,0,0,2022-11-13
36803,1,55,0,0,0,2022-11-22
36804,1,52,0,0,0,2022-11-13
36805,1,105,0,0,0,2022-11-09
36806,2,63,0,0,0,2022-11-27
36807,1,48,0,0,0,2022-11-07
36808,1,14,0,0,0,2022-11-08
36809,1,287,0,0,0,2022-11-02
36810,1,120,0,0,0,2022-11-05
36811,1,253,1,0,0,2022-11-14
36812,1,158,0,0,0,2022-11-03
36813,1,142,1,0,0,2022-11-07
36814,1,131,0,0,0,2022-11-10
36815,1,174,1,0,0,2022-11-25
36816,1,62,0,0,0,2022-11-18
36817,2,209,0,0,0,2022-11-18
36818,1,352,0,0,0,2022-11-11
36819,1,62,1,0,0,2022-11-22
36820,1,128,1,0,0,2022-11-03
36821,1,120,0,0,0,2022-11-17
36822,1,119,0,0,0,2022-11-24
36823,1,240,1,0,0,2022-11-03
36824,1,375,0,0,0,2022-11-11
36825,1,984,0,0,1,2022-11-05
36826,1,74,1,0,0,2022-11-19
36827,1,131,0,0,0,2022-11-05
36828,2,117,0,0,0,2022-11-19
36829,1,947,0,0,1,2022-11-17
36830,2,101,0,0,0,2022-11-13
36831,1,90,0,0,0,2022-11-06
36832,1,114,0,0,0,2022-11-18
36833,1,318,0,0,0,2022-11-16
36834,2,76,0,0,0,2022-11-10
36835,2,168,0,0,0,2022-11-21
36836,1,348,0,0,0,2022-11-08
36837,2,213,0,0,0,2022-11-24
36838,2,200,1,1,0,2022-11-11
36839,1,135,0,0,0,2022-11-13
36840,1,44,0,0,0,2022-11-17
36841,1,165,0,0,0,2022-11-13
36842,2,70,0,0,0,2022-11-20
36843,2,166,1,0,0,2022-11-07
36844,1,943,0,0,1,2022-11-29
36845,2,191,0,0,0,2022-11-26
36846,1,134,0,0,0,2022-11-24
36847,1,58,1,0,0,2022-11-28
36848,3,277,0,0,0,2022-11-18
36849,1,155,0,0,0,2022-11-03
36850,1,183,0,0,0,2022-11-02
36851,2,554,0,0,0,2022-11-17
36852,2,218,0,0,0,2022-11-10
36853,1,218,0,0,0,2022-11-22
36854,2,51,0,0,0,2022-11-26
36855,3,182,0,0,0,2022-11-23
36856,2,96,0,0,0,2022-11-26
36857,2,472,0,0,0,2022-11-28
36858,2,540,0,0,1,2022-11-25
36859,3,323,0,0,0,2022-11-14
36860,1,187,1,0,0,2022-11-27
36861,3,76,0,0,0,2022-11-22
36862,2,139,1,0,0,2022-11-21
36863,3,581,0,0,0,2022-11-11
36864,2,268,0,0,0,2022-11-11
36865,1,37,0,0,0,2022-11-24
36866,1,53,0,0,0,2022-11-17
36867,3,396,0,0,0,2022-11-29
36868,2,131,0,0,0,2022-11-25
36869,1,369,0,0,0,2022-11-06
36870,1,161,0,0,0,2022-11-26
36871,1,111,0,0,0,2022-11-22
36872,2,78,0,0,0,2022-11-07
36873,3,184,0,0,0,2022-11-19
36874,2,136,1,0,0,2022-11-02
36875,1,44,1,0,0,2022-11-29
36876,1,48,0,0,0,2022-11-15
36877,2,128,0,0,0,2022-11-12
36878,1,146,0,0,0,2022-11-04
36879,1,127,0,0,0,2022-11-19
36880,2,256,0,0,0,2022-11-01
36881,1,74,1,0,0,2022-11-21
36882,1,190,0,0,0,2022-11-08
36883,1,57,0,0,0,2022-11-21
36884,1,58,0,0,0,2022-11-22
36885,1,223,1,0,0,2022-11-27
36886,1,254,0,0,0,2022-11-22
36887,1,50,1,0,0,2022-11-04
36888,2,115,0,0,0,2022-11-07
36889,2,143,0,0,0,2022-11-09
36890,1,734,0,0,0,2022-11-16
36891,1,62,0,0,0,2022-11-17
36892,1,171,0,0,0,2022-11-14
36893,1,159,0,0,0,2022-11-25
36894,1,56,0,0,0,2022-11-28
36895,1,113,0,0,0,2022-11-29
36896,1,69,0,0,0,2022-11-27
36897,1,158,1,0,0,2022-11-30
36898,1,60,1,0,0,2022-11-24
36899,1,578,0,0,0,2022-11-10
36900,1,355,0,0,0,2022-11-03
36901,1,332,0,0,0,2022-11-28
36902,1,113,0,0,0,2022-11-14
36903,1,147,0,0,0,2022-11-25
36904,1,52,0,0,0,2022-11-16
36905,1,106,0,0,0,2022-11-21
36906,1,789,0,0,1,2022-11-21
36907,1,73,1,0,0,2022-11-21
36908,2,66,0,0,0,2022-11-14
36909,2,116,1,0,0,2022-11-26
36910,1,501,0,0,0,2022-11-01
36911,1,179,1,0,0,2022-11-03
36912,1,40,0,0,0,2022-11-30
36913,1,99,1,0,0,2022-11-03
36914,1,180,0,0,0,2022-11-10
36915,1,310,0,0,0,2022-11-19
36916,1,148,0,0,0,2022-11-19
36917,2,88,0,0,0,2022-11-02
36918,2,158,0,0,0,2022-11-29
36919,2,65,1,0,0,2022-11-22
36920,2,199,0,0,0,2022-11-26
36921,1,48,0,0,0,2022-11-20
36922,1,711,0,0,0,2022-11-05
36923,1,48,1,0,0,2022-11-17
36924,1,747,0,0,0,2022-11-02
36925,1,690,0,0,0,2022-11-03
36926,2,48,0,0,0,2022-11-28
36927,2,159,1,0,0,2022-11-17
36928,2,563,0,0,0,2022-11-07
36929,1,431,0,0,0,2022-11-06
36930,4,90,1,0,0,2022-11-12
36931,2,109,0,0,0,2022-11-13
36932,1,295,0,0,0,2022-11-22
36933,2,196,0,0,0,2022-11-03
36934,1,836,1,0,0,2022-11-06
36935,2,94,1,0,0,2022-11-10
36936,1,171,1,0,0,2022-11-09
36937,3,590,0,0,0,2022-11-20
36938,1,136,0,0,0,2022-11-01
36939,1,788,0,0,1,2022-11-25
36940,1,569,0,0,0,2022-11-01
36941,1,70,0,0,0,2022-11-17
36942,1,124,0,0,0,2022-11-03
36943,1,555,0,0,0,2022-11-02
36944,1,231,0,0,0,2022-11-16
36945,2,226,0,0,0,2022-11-14
36946,2,173,0,0,0,2022-11-17
36947,2,333,0,0,0,2022-11-28
36948,2,131,0,0,0,2022-11-19
36949,3,92,0,0,0,2022-11-02
36950,2,118,0,0,0,2022-11-05
36951,2,224,1,0,0,2022-11-19
36952,2,283,0,0,0,2022-11-20
36953,2,326,0,0,0,2022-11-28
36954,2,421,0,0,0,2022-11-06
36955,3,130,0,0,0,2022-11-03
36956,2,295,1,0,0,2022-11-16
36957,2,113,0,0,0,2022-11-30
36958,2,101,1,0,0,2022-11-11
36959,2,79,1,0,0,2022-11-07
36960,2,60,0,0,0,2022-11-17
36961,2,694,0,0,0,2022-11-08
36962,2,78,1,0,0,2022-11-11
36963,3,291,0,0,0,2022-11-17
36964,2,55,0,0,0,2022-11-17
36965,2,609,1,0,0,2022-11-13
36966,2,1121,0,0,0,2022-11-20
36967,2,564,0,0,0,2022-11-05
36968,2,673,0,0,0,2022-11-13
36969,2,1091,1,1,1,2022-11-29
36970,2,62,1,0,0,2022-11-18
36971,2,98,0,0,0,2022-11-23
36972,2,242,0,0,0,2022-11-18
36973,2,148,1,0,0,2022-11-13
36974,2,204,0,0,0,2022-11-11
36975,2,124,0,0,0,2022-11-16
36976,2,85,0,0,0,2022-11-24
36977,2,165,0,0,0,2022-11-11
36978,2,148,0,0,0,2022-11-04
36979,2,193,1,0,0,2022-11-23
36980,3,309,1,0,0,2022-11-27
36981,3,242,1,0,0,2022-11-14
36982,2,170,0,0,0,2022-11-23
36983,2,130,1,0,0,2022-11-02
36984,2,151,1,0,0,2022-11-28
36985,2,221,0,0,0,2022-11-26
36986,2,117,1,0,0,2022-11-28
36987,2,116,0,0,0,2022-11-06
36988,2,178,1,0,0,2022-11-19
36989,4,228,0,0,0,2022-11-26
36990,2,488,0,0,0,2022-11-18
36991,2,49,0,0,0,2022-11-20
36992,3,142,0,0,0,2022-11-24
36993,2,63,0,0,0,2022-11-13
36994,2,69,0,0,0,2022-11-30
36995,2,176,0,0,0,2022-11-18
36996,2,507,0,0,0,2022-11-07
36997,2,1735,0,0,0,2022-11-17
36998,2,340,1,0,0,2022-11-22
36999,2,126,1,0,0,2022-11-01
37000,2,1132,0,0,1,2022-11-05
37001,2,501,0,0,0,2022-11-27
37002,2,286,0,0,0,2022-11-17
37003,2,110,0,0,0,2022-11-17
37004,2,99,0,0,0,2022-11-07
37005,2,198,0,0,0,2022-11-07
37006,4,184,0,0,0,2022-11-12
37007,3,308,0,0,0,2022-11-29
37008,2,156,0,0,0,2022-11-17
37009,2,212,0,0,0,2022-11-23
37010,3,35,0,0,0,2022-11-01
37011,2,725,0,0,0,2022-11-25
37012,4,127,1,0,0,2022-11-14
37013,3,70,0,0,0,2022-11-24
37014,2,330,0,0,0,2022-11-04
37015,2,272,0,0,0,2022-11-14
37016,2,397,0,0,0,2022-11-14
37017,2,222,0,0,0,2022-11-25
37018,2,333,1,0,0,2022-11-11
37019,2,77,0,0,0,2022-11-26
37020,3,212,0,0,0,2022-11-06
37021,2,288,0,0,0,2022-11-14
37022,3,215,0,0,0,2022-11-14
37023,2,536,0,0,0,2022-11-22
37024,4,57,1,0,0,2022-11-19
37025,2,145,0,0,0,2022-11-22
37026,2,113,1,0,0,2022-11-15
37027,2,107,0,0,0,2022-11-14
37028,2,86,0,0,0,2022-11-23
37029,2,188,1,0,0,2022-11-04
37030,2,85,0,0,0,2022-11-20
37031,2,595,0,0,0,2022-11-12
37032,2,140,0,0,0,2022-11-10
37033,2,681,0,0,0,2022-11-25
37034,3,139,0,0,0,2022-11-01
37035,2,61,1,0,0,2022-11-04
37036,2,149,0,0,0,2022-11-23
37037,2,44,0,0,0,2022-11-19
37038,2,273,1,0,0,2022-11-27
37039,3,102,0,0,0,2022-11-10
37040,3,99,0,0,0,2022-11-09
37041,3,966,0,0,0,2022-11-01
37042,3,49,0,0,0,2022-11-11
37043,2,132,0,0,0,2022-11-06
37044,2,329,0,0,0,2022-11-14
37045,3,22,0,0,0,2022-11-17
37046,1,200,1,0,0,2022-11-27
37047,1,179,0,0,0,2022-11-09
37048,1,93,0,0,0,2022-11-18
37049,1,68,0,0,0,2022-11-02
37050,2,1210,1,0,1,2022-11-08
37051,1,353,1,0,0,2022-11-27
37052,1,107,1,0,0,2022-11-24
37053,1,247,0,0,0,2022-11-07
37054,4,220,1,0,0,2022-11-11
37055,2,211,1,0,0,2022-11-21
37056,2,960,0,0,0,2022-11-05
37057,1,762,0,0,0,2022-11-15
37058,4,181,0,0,0,2022-11-20
37059,2,414,0,0,0,2022-11-14
37060,1,150,0,0,0,2022-11-06
37061,2,652,1,0,1,2022-11-01
37062,3,446,0,0,0,2022-11-25
37063,1,209,0,0,0,2022-11-15
37064,1,210,0,0,0,2022-11-03
37065,1,301,0,0,0,2022-11-03
37066,1,415,0,0,0,2022-11-28
37067,4,264,0,0,0,2022-11-09
37068,4,81,1,0,0,2022-11-11
37069,1,189,0,0,0,2022-11-16
37070,3,172,0,0,0,2022-11-06
37071,3,151,1,0,0,2022-11-07
37072,1,487,0,0,0,2022-11-29
37073,1,249,1,0,0,2022-11-29
37074,1,215,0,0,0,2022-11-12
37075,3,108,0,0,0,2022-11-25
37076,1,17,1,0,0,2022-11-22
37077,1,295,0,0,0,2022-11-29
37078,1,292,0,0,0,2022-11-13
37079,1,454,0,0,1,2022-11-28
37080,1,92,0,0,0,2022-11-12
37081,1,94,0,0,0,2022-11-30
37082,1,104,0,0,0,2022-11-29
37083,1,318,0,0,0,2022-11-01
37084,1,408,1,0,0,2022-11-24
37085,3,252,0,0,0,2022-11-21
37086,5,293,1,0,0,2022-11-07
37087,1,1012,0,0,0,2022-11-21
37088,2,154,0,0,0,2022-11-08
37089,1,166,0,0,0,2022-11-13
37090,1,127,0,0,0,2022-11-09
37091,1,336,0,0,0,2022-11-30
37092,1,82,1,0,0,2022-11-13
37093,2,514,0,0,1,2022-11-27
37094,1,44,1,0,0,2022-11-12
37095,1,105,0,0,0,2022-11-14
37096,1,41,1,0,0,2022-11-17
37097,1,143,0,0,0,2022-11-02
37098,1,189,0,0,0,2022-11-15
37099,1,41,0,0,0,2022-11-26
37100,1,143,0,0,0,2022-11-13
37101,1,150,0,0,0,2022-11-29
37102,2,41,0,0,0,2022-11-29
37103,1,237,0,0,0,2022-11-24
37104,1,42,0,0,0,2022-11-26
37105,1,99,0,0,0,2022-11-09
37106,1,46,0,0,0,2022-11-04
37107,2,204,0,0,0,2022-11-25
37108,2,295,0,0,0,2022-11-16
37109,1,88,0,0,0,2022-11-08
37110,1,79,0,0,0,2022-11-03
37111,1,104,1,0,0,2022-11-06
37112,1,102,0,0,0,2022-11-23
37113,1,64,0,0,0,2022-11-12
37114,1,233,0,0,0,2022-11-01
37115,1,94,0,0,0,2022-11-12
37116,4,139,1,0,0,2022-11-22
37117,1,65,1,0,0,2022-11-11
37118,1,55,1,0,0,2022-11-14
37119,2,283,0,0,0,2022-11-21
37120,1,326,0,0,0,2022-11-01
37121,1,465,0,0,0,2022-11-25
37122,1,67,0,0,0,2022-11-20
37123,1,119,1,0,0,2022-11-01
37124,1,140,0,0,0,2022-11-23
37125,1,386,0,0,0,2022-11-14
37126,1,228,1,0,0,2022-11-07
37127,2,114,0,0,0,2022-11-03
37128,1,67,0,0,0,2022-11-02
37129,1,57,0,0,0,2022-11-14
37130,1,130,0,0,0,2022-11-18
37131,1,93,0,0,0,2022-11-21
37132,1,176,0,0,0,2022-11-26
37133,2,79,0,0,0,2022-11-02
37134,1,1978,0,0,1,2022-11-22
37135,5,101,0,0,0,2022-11-11
37136,1,105,0,0,0,2022-11-03
37137,1,95,0,0,0,2022-11-15
37138,1,64,1,0,0,2022-11-16
37139,1,91,0,0,0,2022-11-29
37140,1,40,0,0,0,2022-11-20
37141,1,138,0,0,0,2022-11-11
37142,1,54,0,0,0,2022-11-07
37143,1,67,1,0,0,2022-11-09
37144,2,1122,1,0,1,2022-11-29
37145,1,164,1,0,0,2022-11-09
37146,1,95,0,0,0,2022-11-24
37147,1,72,0,0,0,2022-11-27
37148,1,854,0,0,1,2022-11-05
37149,1,114,0,0,0,2022-11-11
37150,1,116,0,0,0,2022-11-12
37151,1,105,1,0,0,2022-11-15
37152,1,348,0,0,0,2022-11-13
37153,1,365,0,0,0,2022-11-02
37154,1,155,0,0,0,2022-11-06
37155,1,290,1,1,0,2022-11-27
37156,1,94,0,0,0,2022-11-25
37157,1,53,1,0,0,2022-11-06
37158,1,39,0,0,0,2022-11-21
37159,1,76,0,0,0,2022-11-23
37160,1,36,0,0,0,2022-11-13
37161,1,132,0,0,0,2022-11-05
37162,1,333,0,0,0,2022-11-03
37163,1,155,0,0,0,2022-11-09
37164,1,106,0,0,0,2022-11-01
37165,1,184,0,0,0,2022-11-24
37166,1,271,1,0,0,2022-11-22
37167,1,224,0,0,0,2022-11-20
37168,1,144,0,0,0,2022-11-08
37169,1,55,0,0,0,2022-11-06
37170,1,82,0,0,0,2022-11-10
37171,3,52,0,0,0,2022-11-18
37172,1,341,0,0,0,2022-11-14
37173,1,47,0,0,0,2022-11-25
37174,1,55,0,0,0,2022-11-07
37175,1,51,1,0,0,2022-11-01
37176,1,71,0,0,0,2022-11-01
37177,1,76,0,0,0,2022-11-22
37178,1,62,0,0,0,2022-11-25
37179,1,52,0,0,0,2022-11-08
37180,1,46,0,0,0,2022-11-05
37181,1,368,0,0,0,2022-11-17
37182,1,132,0,0,0,2022-11-26
37183,1,111,1,0,0,2022-11-22
37184,1,79,0,0,0,2022-11-04
37185,1,42,0,0,0,2022-11-29
37186,1,295,0,0,0,2022-11-04
37187,1,134,0,0,0,2022-11-08
37188,1,76,0,0,0,2022-11-09
37189,1,194,0,0,0,2022-11-19
37190,1,214,0,0,0,2022-11-06
37191,1,51,0,0,0,2022-11-15
37192,2,278,0,0,0,2022-11-13
37193,1,188,0,0,0,2022-11-15
37194,1,154,0,0,0,2022-11-08
37195,1,79,0,0,0,2022-11-09
37196,1,89,0,0,0,2022-11-24
37197,1,58,0,0,0,2022-11-06
37198,2,84,0,0,0,2022-11-13
37199,2,145,0,0,0,2022-11-17
37200,1,346,0,0,0,2022-11-30
37201,1,75,1,0,0,2022-11-10
37202,1,181,1,0,0,2022-11-09
37203,1,213,0,0,0,2022-11-28
37204,2,340,0,0,0,2022-11-05
37205,1,353,0,0,0,2022-11-18
37206,2,104,1,1,0,2022-11-06
37207,2,1268,0,0,0,2022-11-14
37208,1,47,0,0,0,2022-11-28
37209,1,59,1,0,0,2022-11-04
37210,1,108,0,0,0,2022-11-20
37211,1,132,0,0,0,2022-11-06
37212,1,86,0,0,0,2022-11-13
37213,1,61,0,0,0,2022-11-25
37214,1,273,1,0,0,2022-11-19
37215,1,121,0,0,0,2022-11-15
37216,1,88,0,0,0,2022-11-14
37217,1,50,1,0,0,2022-11-05
37218,1,636,0,0,0,2022-11-20
37219,1,466,0,0,0,2022-11-05
37220,1,110,0,0,0,2022-11-07
37221,1,132,0,0,0,2022-11-24
37222,2,111,1,0,0,2022-11-09
37223,3,135,0,0,0,2022-11-23
37224,1,281,0,0,0,2022-11-30
37225,1,276,1,0,0,2022-11-04
37226,1,74,0,0,0,2022-11-08
37227,1,274,0,0,0,2022-11-23
37228,2,71,0,0,0,2022-11-22
37229,2,79,1,0,0,2022-11-04
37230,1,196,0,0,0,2022-11-01
37231,1,175,1,0,0,2022-11-09
37232,2,319,1,0,0,2022-11-07
37233,1,71,0,0,0,2022-11-05
37234,1,714,1,0,0,2022-11-03
37235,1,67,0,0,0,2022-11-24
37236,2,149,0,0,0,2022-11-15
37237,5,635,0,0,0,2022-11-27
37238,1,95,0,0,0,2022-11-05
37239,1,63,0,0,0,2022-11-12
37240,2,280,0,0,0,2022-11-04
37241,1,107,0,0,0,2022-11-15
37242,1,51,0,0,0,2022-11-08
37243,2,850,0,0,0,2022-11-20
37244,1,486,0,0,1,2022-11-03
37245,1,253,1,0,0,2022-11-09
37246,1,118,0,0,0,2022-11-09
37247,3,132,0,0,0,2022-11-06
37248,2,141,0,0,0,2022-11-13
37249,2,169,0,0,0,2022-11-29
37250,1,835,0,0,0,2022-11-20
37251,1,200,0,0,0,2022-11-15
37252,1,95,0,0,0,2022-11-14
37253,2,122,0,0,0,2022-11-17
37254,1,148,1,0,0,2022-11-16
37255,1,51,0,0,0,2022-11-11
37256,2,132,0,0,0,2022-11-22
37257,2,180,1,0,0,2022-11-05
37258,1,835,0,0,1,2022-11-04
37259,1,144,0,0,0,2022-11-20
37260,1,90,0,0,0,2022-11-17
37261,1,129,1,0,0,2022-11-09
37262,1,54,1,0,0,2022-11-21
37263,1,613,0,0,0,2022-11-13
37264,2,150,1,0,0,2022-11-16
37265,2,162,0,0,0,2022-11-17
37266,1,296,1,1,0,2022-11-21
37267,1,66,0,0,0,2022-11-25
37268,1,155,0,0,0,2022-11-25
37269,1,145,0,0,0,2022-11-23
37270,1,117,0,0,0,2022-11-04
37271,4,435,0,0,0,2022-11-24
37272,1,266,1,0,0,2022-11-08
37273,1,963,1,0,0,2022-11-16
37274,1,385,0,0,0,2022-11-20
37275,1,125,0,0,0,2022-11-07
37276,1,257,0,0,0,2022-11-06
37277,1,99,1,0,0,2022-11-07
37278,1,95,0,0,0,2022-11-29
37279,1,82,1,0,0,2022-11-03
37280,1,154,0,0,0,2022-11-04
37281,1,130,0,0,0,2022-11-29
37282,1,127,0,0,0,2022-11-12
37283,1,84,0,0,0,2022-11-20
37284,1,596,0,0,1,2022-11-19
37285,2,131,1,0,0,2022-11-03
37286,1,924,0,0,1,2022-11-13
37287,1,183,0,0,0,2022-11-02
37288,1,198,0,0,0,2022-11-18
37289,1,37,1,0,0,2022-11-07
37290,1,188,1,0,0,2022-11-29
37291,1,99,0,0,0,2022-11-16
37292,1,197,0,0,0,2022-11-05
37293,1,464,0,0,0,2022-11-26
37294,1,453,0,0,1,2022-11-02
37295,2,54,0,0,0,2022-11-27
37296,1,242,1,0,0,2022-11-18
37297,1,134,0,0,0,2022-11-18
37298,4,62,0,0,0,2022-11-19
37299,2,91,1,0,0,2022-11-05
37300,1,419,0,0,1,2022-11-04
37301,2,82,0,0,0,2022-11-04
37302,2,128,0,0,0,2022-11-27
37303,2,638,0,0,0,2022-11-07
37304,1,113,0,0,0,2022-11-16
37305,1,78,1,0,0,2022-11-27
37306,1,84,0,0,0,2022-11-06
37307,1,250,0,0,0,2022-11-07
37308,1,288,0,0,0,2022-11-23
37309,1,193,0,0,0,2022-11-07
37310,1,34,1,0,0,2022-11-25
37311,1,352,0,0,0,2022-11-13
37312,1,119,1,0,0,2022-11-09
37313,1,89,0,0,0,2022-11-04
37314,1,93,0,0,0,2022-11-15
37315,1,305,0,0,0,2022-11-10
37316,1,109,0,0,0,2022-11-18
37317,1,205,0,0,0,2022-11-01
37318,1,122,1,0,0,2022-11-12
37319,1,107,0,0,0,2022-11-16
37320,1,17,0,0,0,2022-11-21
37321,1,103,1,0,0,2022-11-26
37322,2,272,0,0,0,2022-11-22
37323,1,145,0,0,0,2022-11-26
37324,1,233,1,0,0,2022-11-23
37325,1,172,0,0,0,2022-11-29
37326,1,336,0,0,0,2022-11-19
37327,2,154,0,0,0,2022-11-26
37328,1,109,0,0,0,2022-11-15
37329,1,103,0,0,0,2022-11-19
37330,1,50,0,0,0,2022-11-02
37331,1,95,0,0,0,2022-11-22
37332,1,48,1,0,0,2022-11-03
37333,2,15,0,0,0,2022-11-21
37334,1,122,0,0,0,2022-11-28
37335,2,505,0,0,0,2022-11-19
37336,1,106,0,0,0,2022-11-07
37337,1,125,1,0,0,2022-11-01
37338,1,191,0,0,0,2022-11-28
37339,1,75,0,0,0,2022-11-30
37340,2,609,1,0,1,2022-11-03
37341,1,1855,0,0,1,2022-11-20
37342,1,159,0,0,0,2022-11-08
37343,1,204,0,0,0,2022-11-14
37344,1,82,1,0,0,2022-11-07
37345,1,389,1,0,0,2022-11-30
37346,1,162,1,0,0,2022-11-24
37347,2,152,0,0,0,2022-11-30
37348,1,417,0,0,0,2022-11-08
37349,1,208,0,0,0,2022-11-23
37350,1,52,0,0,0,2022-11-28
37351,1,59,0,0,0,2022-11-03
37352,1,346,0,0,0,2022-11-01
37353,1,100,1,0,0,2022-11-28
37354,1,35,0,0,0,2022-11-26
37355,1,2,0,0,0,2022-11-08
37356,1,288,0,0,0,2022-11-17
37357,1,220,1,0,0,2022-11-15
37358,2,77,0,0,0,2022-11-29
37359,3,97,1,0,0,2022-11-26
37360,2,118,1,0,0,2022-11-16
37361,1,530,0,0,0,2022-11-03
37362,1,118,0,0,0,2022-11-04
37363,1,69,0,0,0,2022-11-17
37364,1,91,0,0,0,2022-11-02
37365,1,52,1,0,0,2022-11-18
37366,1,226,1,0,0,2022-11-15
37367,1,172,0,0,0,2022-11-02
37368,1,78,0,0,0,2022-11-08
37369,1,90,0,0,0,2022-11-15
37370,1,70,0,0,0,2022-11-29
37371,2,103,0,0,0,2022-11-22
37372,1,199,0,0,0,2022-11-10
37373,1,110,1,0,0,2022-11-12
37374,1,92,1,0,0,2022-11-01
37375,2,206,0,0,0,2022-11-24
37376,1,91,0,0,0,2022-11-13
37377,1,48,0,0,0,2022-11-30
37378,1,131,0,0,0,2022-11-03
37379,1,79,0,0,0,2022-11-19
37380,1,349,0,0,0,2022-11-15
37381,1,322,0,0,0,2022-11-29
37382,1,125,0,0,0,2022-11-05
37383,1,105,1,0,0,2022-11-17
37384,2,328,1,0,0,2022-11-17
37385,2,67,0,0,0,2022-11-27
37386,2,432,0,0,0,2022-11-23
37387,1,224,0,0,0,2022-11-10
37388,1,74,0,0,0,2022-11-12
37389,1,109,0,0,0,2022-11-15
37390,1,89,0,0,0,2022-11-16
37391,1,124,1,0,0,2022-11-29
37392,1,117,0,0,0,2022-11-30
37393,1,61,0,0,0,2022-11-18
37394,1,191,0,0,0,2022-11-15
37395,1,215,0,0,0,2022-11-19
37396,1,68,1,0,0,2022-11-17
37397,1,90,0,0,0,2022-11-20
37398,1,67,0,0,0,2022-11-07
37399,1,37,0,0,0,2022-11-03
37400,1,267,0,0,0,2022-11-11
37401,1,73,0,0,0,2022-11-16
37402,1,61,0,0,0,2022-11-24
37403,1,60,0,0,0,2022-11-01
37404,1,232,1,0,0,2022-11-15
37405,3,143,1,0,0,2022-11-03
37406,1,251,0,0,0,2022-11-07
37407,1,90,0,0,0,2022-11-05
37408,2,155,0,0,0,2022-11-17
37409,1,65,1,1,0,2022-11-20
37410,1,329,0,0,0,2022-11-16
37411,2,74,0,0,0,2022-11-06
37412,3,130,0,0,0,2022-11-16
37413,2,398,0,0,0,2022-11-26
37414,1,18,0,0,0,2022-11-22
37415,1,708,0,0,0,2022-11-10
37416,1,655,0,0,0,2022-11-25
37417,1,100,1,0,0,2022-11-19
37418,2,81,0,0,0,2022-11-19
37419,2,126,0,0,0,2022-11-04
37420,2,140,0,0,0,2022-11-02
37421,2,140,0,0,0,2022-11-21
37422,1,98,0,0,0,2022-11-17
37423,1,84,0,0,0,2022-11-20
37424,1,756,0,0,0,2022-11-08
37425,1,51,1,0,0,2022-11-11
37426,2,600,1,0,0,2022-11-01
37427,2,120,0,0,0,2022-11-11
37428,1,102,0,0,0,2022-11-01
37429,1,32,1,0,0,2022-11-11
37430,1,69,0,0,0,2022-11-09
37431,1,114,1,0,0,2022-11-21
37432,1,53,1,0,0,2022-11-02
37433,1,281,0,0,0,2022-11-27
37434,1,198,0,0,0,2022-11-27
37435,1,201,1,0,0,2022-11-12
37436,2,72,0,0,0,2022-11-26
37437,1,378,0,0,0,2022-11-09
37438,1,339,0,0,0,2022-11-29
37439,2,201,0,0,0,2022-11-29
37440,1,134,0,0,0,2022-11-11
37441,1,133,0,0,0,2022-11-27
37442,1,79,1,0,0,2022-11-29
37443,1,61,0,0,0,2022-11-26
37444,4,46,0,0,0,2022-11-04
37445,1,84,0,0,0,2022-11-03
37446,2,63,0,0,0,2022-11-15
37447,1,95,0,0,0,2022-11-11
37448,1,182,0,0,0,2022-11-14
37449,2,257,0,0,0,2022-11-02
37450,3,71,0,0,0,2022-11-08
37451,1,295,1,0,0,2022-11-22
37452,1,67,1,0,0,2022-11-27
